product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
DALYAN 2 SEAT SOFA,DALYAN 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Cleopatra was a fierce woman in our history. She was a force to be reckoned with and always had poise and elegance. The DALYAN 2 Seat-Sofa, a channel-tufted sofa that breathes elegance. Upholstered in synthetic leather and legs in matte lacquer, this 2 seat sofa will bring elegance and poise into any room it is in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/173/gallery/dalyan-2-seater-sofa-contemporary-design-1.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-2.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.brabbu.com/resources//images/products/173/gallery/previews/dalyan-2-seater-sofa-contemporary-design-3.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 76 cm | 29,9”<br>Height 82 cm | 32,3”<br>Seat Height 44 cm | 17,3”<br>Seat Depth 56 cm | 22”<div><br>MATERIALS</div><div>FABRIC Synthetic leather BB MOSS I - colour 40</div><div>LEGS In red matte lacquer.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/dalyan/2-seat-sofa/,02/05/2023,brabbu
MALAY 2 SEAT SOFA,MALAY 2 SEAT SOFA,upholstery,Sofas,"<p></p><p></p>



The ethnicities of the mesmerising Malay Archipelago inspired the creation of MALAY Velvet Sofa, a twist on mid-century modern furniture. This tufted upholstered 2 seat sofa with matte aged brass legs has a mystical soul that will fulfil your mid-century modern living room set with energy from Nature.



<br><p></p>",https://www.brabbu.com/resources/images/products/180/gallery/04.jpg,https://www.brabbu.com/resources/images/products/180/gallery/02.jpg,https://www.brabbu.com/resources/images/products/180/gallery/03.jpg,https://www.brabbu.com/resources/images/products/180/gallery/04.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat-min.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat_2-min.jpg,https://www.brabbu.com/resources/images/products/180/gallery/malay%202%20seat.jpg,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 140 cm | 55,2”<br>Depth 74 cm | 24,1”<br>Height 80 cm | 31,5”<br>Seat Height 41 cm | 16,1”<br>Seat Depth 56 cm | 22”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 30</div><div><b></b>LEGS In matte aged brass.<br>

</div><div><br></div></span>",https://www.brabbu.com/home/product/upholstery/malay/2-seat-sofa,02/05/2023,brabbu
MAYA 2 SEAT SOFA,MAYA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>





The Maya civilization had maize as one of the primary elements of their culture. Personified as a woman, Maya’s Maize God was the inspiration behind MAYA 2 Seat Sofa. With legs in matte aged brass, this yellow velvet 2 seat sofa has the sensual and delicate forms of the goddess, making it the perfect seating solution for an elegant living room set.





<br><p></p>			",https://www.brabbu.com/resources/images/products/181/gallery/maya-sofa-1-540x505.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-2-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.brabbu.com/resources//images/products/181/gallery/previews/maya-sofa-3-167x93.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 144 cm | 56,69”<br>Depth 75 cm | 29,52”<br>Height 83 cm | 32,68”<br>Seat Height 50 cm | 19,68”<br>Seat Depth 57 cm | 22,44”<br>Armrest Height 67 cm | 26,37”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 28</div><div><b></b>LEGS Matte aged brass.<b><p><i></i></p></b><br></div><div>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/maya/2-seat-sofa/,02/05/2023,brabbu
NAMIB 2 SEAT SOFA,NAMIB 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>





Namib desert is one of the oldest and largest deserts in the world and NAMIB 2 Seat Sofa pays tribute to it. This powerful fabric sofa is upholstered in satin cotton and has legs in high gloss black lacquered, embodying an invigorating strength. The NAMIB Mid-Century Modern 2 Seater will be the focal point in your modern home design.




<br><p></p>			",https://www.brabbu.com/resources/images/products/184/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/184/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,12”<br>Depth 80 cm | 31,49”<br>Height 160 cm | 62,99”<br>Seat Height 45 cm | 17,72”<br>Seat Depth 64 cm | 25,19”<br>Armrest Height 66 cm | 25,98”<div><br>MATERIALS</div><div>FABRIC Satin BB HANOI I 12 - YELLOW</div><div><b></b>LEGS In black high gloss lacquer.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 8,5 mts | 334,64” (Standard width 1,40mts | 55”)<br>COL 130,9 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/namib/2-seat-sofa/,02/05/2023,brabbu
NUKA 2 SEAT SOFA,NUKA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Nuka is a glacier in Alaska known for its sublime beauty. NUKA 2 Seat Sofa came to life inspired by this magnificent natural monument. Upholstered in velvet and legs in glossy gold leaf, this 2 seat sofa with a curved back will make any living room set or bedroom design look sleek and chic.



<br><p></p>			",https://www.brabbu.com/resources/images/products/185/gallery/1_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 67 cm | 26,37”<br>Height 82 cm | 32,28”<br>Seat Height 47 cm | 18,50”<br>Seat Depth 46 cm | 18,11”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS III - colour 20</div><div>LEGS In glossy gold leaf.</div><div>NAILS In gold polished.<p><b></b></p><b><p></p></b><br>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/nuka/2-seat-sofa/,02/05/2023,brabbu
OKA 2 SEAT SOFA,OKA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Taking inspiration from the interesting dialogues of the Bakaya people, whose word for “listen” is oka, our designers created OKA 2 Seat Sofa. This upholstered sofa in cotton velvet dazzles in its simplicity and will stand gracefully in a living room set. This brown 2 seat sofa will bring comfort to your modern contemporary home design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/186/gallery/oka-2-seat-sofa-1.jpg,https://www.brabbu.com/resources//images/products/186/gallery/previews/oka-2-seat-sofa-2.jpg,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        Width 140 cm | 55,11”<br>Depth 65 cm | 25,60”<br>Height 80 cm | 31,50”<br>Seat Height 47 cm | 18,50”<br>Seat Depth 57 cm | 22,44”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 8</div><div>LEGS Fully upholstered.<p><b></b></p><b><p></p></b></div><div><br>FABRIC / LEATHER REQUEST<br>COM 7 mts | 275,59” (Standard width 1,40mts | 55”)<br>COL 107,8 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/oka/2-seat-sofa/,02/05/2023,brabbu
TELLUS 2 SEAT SOFA,TELLUS 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



In Roman mythology, Tellus is the goddess of the Earth. TELLUS 2 Seat Sofa honours its deity aura. The twill fabric, nailhead trim and back legs in matte lacquered add subtle sophistication, making this beige 2 seat sofa an elegant product able to fit in any modern home decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/285/gallery/tellus-2-seat-sofa-2-HR.jpg,https://www.brabbu.com/resources//images/products/285/gallery/previews/tellus-2-seat-sofa-1-HR.jpg,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 142 cm | 55,90”<br>Depth 70 cm | 27,55”<br>Height 82 cm | 32,28”<br>Seat Height 42 cm | 16,53”<br>Seat Depth 58 cm | 22,83”<br>Armrest Height 67 cm | 22,44”<div><br>MATERIALS</div><div>FABRIC Twill BB DARIEN II - colour 21</div><div>FRONT LEGS Covered in fabric</div><div>BACK LEGS In black matte lacquer.</div><div><b></b>NAILS In bronze renaissance.<br></div><div><br></div><div>FABRIC / LEATHER REQUEST<br>COM 9 mts | 354,33” (Standard width 1,40mts | 55”)<br>COL 138,6 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/tellus/2-seat-sofa/,02/05/2023,brabbu
ZULU 2 SEAT SOFA,ZULU 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Zulu is the largest ethnic group in South Africa and the one who inspired the ZULU 2 Seat Sofa. Fully upholstered in cotton velvet, this button-tufted 2 seat sofa is full of personality, making it an unforgettable chair design whether the dining room decor it is placed in.



<br><p></p>			",https://www.brabbu.com/resources/images/products/188/gallery/zulu-sofa-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 72 cm | 28,34”<br>Height 82 cm | 32,28”<br>Seat Height 44 cm | 17,32”<br>Seat Depth 55 cm | 21,65”<br><div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 30</div><div>LEGS Fully upholstered.<p><b></b></p><b><p></p></b><br></div><div>FABRIC / LEATHER REQUEST<br>COM 9 mts | 354,33” (Standard width 1,40mts | 55”)<br>COL 138,6 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/zulu/2-seat-sofa/,02/05/2023,brabbu
BOHOL MODULAR SOFA,BOHOL MODULAR SOFA,upholstery,Sofas,"<p>Bohol is the location of the famous Chocolate Hills, one of the Philippines' natural wonders. Inspired by this jewel of the Philippine islands, BOHOL Modular Sofa was created with the purpose to dazzle every modern interior. With a black lacquered recessed base, this contemporary modular sofa is the perfect choice to help maximise your living room space.</p>",https://www.brabbu.com/resources/images/products/879/gallery/4.jpg,https://www.brabbu.com/resources/images/products/879/gallery/2.jpg,https://www.brabbu.com/resources/images/products/879/gallery/3.jpg,https://www.brabbu.com/resources/images/products/879/gallery/4.jpg,https://www.brabbu.com/resources/images/products/879/gallery/5.jpg,https://www.brabbu.com/resources/images/products/879/gallery/6.jpg,https://www.brabbu.com/resources/images/products/879/gallery/7.jpg,,,,https://www.youtube.com/embed/4X9R6ziAl1o?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<div>WIDTH 490 cm | 192,91”&nbsp;</div><div>DEPTH 370 cm | 145,66”&nbsp;</div><div>HEIGHT 75 cm | 29,52”&nbsp;</div><div>SEAT HEIGHT 42 cm | 16,53”&nbsp;</div><div>SEAT DEPTH 90 cm | 35,43”&nbsp;</div><div><br></div><div>MATERIALS&nbsp;</div><div>FABRIC Velvet&nbsp;</div><div>FABRIC REFERENCE BB MOSS XLIII - Colour 02&nbsp;</div><div>FABRIC NEEDED 5 mts | 196,85” (Standard width 1,40mts | 55”)&nbsp;</div><div><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/bohol-modular/sofa,02/05/2023,brabbu
BORNEO SOFA,BORNEO SOFA,upholstery,Sofas,"
				<p>









Borneo is the third-largest island in the world and the largest in Asia. Inspired by this amazing island, the BORNEO Sofa is upholstered in brown velvet, with pinewood legs stained in Wengue Matte. This modern velvet sofa will be the focal point of any living room design, being an excellent choice for an elegant and unique project.



 




 






 






<br></p>			",https://www.brabbu.com/resources/images/products/765/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/765/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width















298 cm | 117,32”
































<br>Depth







100 cm | 39,37”

















<b></b><div>Height

















90 cm | 35,43”






























<div>Seat Height















48 cm | 18,89”



 







 





 








 

</div><div>Seat Depth















68 cm | 26,77”























</div><div>Armrest Height















63 cm | 24,80”

















</div><div><div><br></div><div>MATERIALS</div><div></div>

FABRIC 



Velvet



</div><div>FABRIC REFERENCE 









BB MOSS IX Colour 27





</div></div><div>FEET&nbsp;Matte wengue stain.





</div><div><br></div><div>

<div>FABRIC NEEDED







10 mts | 393,70” (Standard width 1,40mts | 55”)












</div></div>                        ",https://www.brabbu.com/product/upholstery/borneo/sofa/,02/05/2023,brabbu
BOURBON SOFA,BOURBON SOFA,upholstery,Sofas,"<p></p><p></p>



With origins in France, the House of Bourbon was a dynasty known for its class and splendour. BOURBON Sofa embodies this grandeur through its button-tufted inner back, rich cotton velvet and a base in matte aged brass. This velvet sofa makes up any refined ambience.



<br><p></p>",https://www.brabbu.com/resources/images/products/144/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/3_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/5_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/144/gallery/4_800x500_2_.jpg,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,"<span>DIMENSIONS<br>Width 225 cm | 88,6”<br>Depth 82 cm | 32,3”<br>Height 85 cm | 33,5”<br>Seat Heignt 42 cm | 16,53”<br>Seat Depth 78 cm | 30,70”<div><br><b></b>MATERIALS</div><div><b></b>FABRIC Cotton velvet BB MOSS I - colour 30</div><div>BASE In matte aged brass.<b></b><br><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/bourbon/sofa,02/05/2023,brabbu
COMO SOFA,COMO SOFA,upholstery,Sofas,"<p></p><p></p>



Located in Italy, Lake Como is known for its dramatic scenery and lovely water lilies. COMO Sofa is a tribute to this natural beauty. This modern sofa for the living room is fully upholstered in cotton velvet, making it an excellent mid-century modern sofa to relax after a long day.



<br><p></p>",https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-4.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-2.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-3.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-4.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-5.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-6.jpg,https://www.brabbu.com/resources/images/products/145/gallery/como-sofa-7.jpg,,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 220 cm | 86,6”<br>Depth 92 cm | 36,2”<br>Height 90 cm | 35,4”<br>Seat Height 45 cm | 17,7”<br>Seat Depth 55 cm | 21,7”<br>Armrest Height 62,5 cm | 24,6”<div><br>MATERIALS</div><div>FABRIC Cotton velvet MOSS I 51</div><div><b></b>LEGS Fully upholstered.<b></b></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/como/sofa,02/05/2023,brabbu
DAKOTA SOFA,DAKOTA SOFA,upholstery,Sofas,"<p></p><p></p>



The Dakota is a Native American tribe, they compose two of the three main subcultures of the Sioux people, and are typically divided into the Eastern Dakota and Western Dakota. Our designer’s passion for worldwide cultures aroused the desire to create DAKOTA Sofa. Upholstered in soft cotton velvet and with a base in matte aged brass, this green velvet sofa will add a dash of luxury to any decor.



<br><p></p>",https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-5.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-2.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-3.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-4.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-5.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-6.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-7.jpg,https://www.brabbu.com/resources/images/products/146/gallery/dakota-sofa-8.jpg,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 225 cm | 88,58”<br>Depth 107 cm | 42,12”<br>Height 89 cm | 35,03”<br>Seat Height 43 cm | 16,92”<br>Seat Depth 72 cm | 28,34”<div>Arm Height 89 cm | 35,03""<br><div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS III - colour 19</div><div>BASE In matte aged brass.<p><b></b></p><b></b></div><div></div></div></span>",https://www.brabbu.com/home/product/upholstery/dakota/sofa,02/05/2023,brabbu
GEORGE SOFA,GEORGE SOFA,upholstery,Sofas,"<p>



GEORGE sofa is a time travel to King George Island, where the first church of Antarctica was proudly raised. This island is the largest of the South Shetland Islands and this modern velvet sofa with a base in aged brushed matte brass is a celebration of history through a distinctive design.



<br></p>",https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-3.jpg,https://www.brabbu.com/resources/images/products/677/gallery/GEORGE-SOFA-1.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-2.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-3.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-4.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-5.jpg,https://www.brabbu.com/resources/images/products/677/gallery/george-sofa-6.jpg,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span><small></small>DIMENSIONS<br>WIDTH 223 cm | 80,70”<br>DEPTH 78 cm | 49,21”<br>HEIGHT 90 cm | 35,43”<div>SEAT HEIGHT 44 cm | 17,32”<br>SEAT DEPTH 58 cm | 22,83”<br><br></div><div>

MATERIALS&nbsp;</div><div>FABRIC In cotton velvet BB MOSS I - colour 17</div><div>BASE In aged brushed matte brass</div><div><br></div><div>FABRIC NEEDED 7,5 mts | 433,07” (Standard width 1,40mts | 55”)</div><div><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/george/sofa,02/05/2023,brabbu
HERA ROUND THREE SOFA,HERA ROUND THREE SOFA,upholstery,Sofas,"
				<p>

Inspired by the iconic Hera Temple, the HERA Three Round Sofa brings ancient Greek characters to modern spaces. This contemporary three-seater round sofa is perfect for a living room setting, be it a contemporary or modern design. Fully upholstered in twill, the HERA Three Round Sofa is the right choice to create a modern contemporary vibe.



 






<br></p>			",https://www.brabbu.com/resources/images/products/762/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/762/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width









443 cm | 174,40”
























<br>Depth

240 cm | 94,48”











<b></b><div>Height











85 cm | 36,46”






















<div>Seat Height









49 cm | 19,29”





 





 








 

</div><div>Seat Depth









60 cm | 23,62”

















</div><div>Armrest Height









85 cm | 36,46”











</div><div><div><br></div><div>MATERIALS</div><div></div>

FABRIC 

Twill

</div><div>FABRIC REFERENCE 





Darian II Colour 31</div></div><div><br></div><div>

<div>FABRIC NEEDED

42 mts | 1653,54” (Standard width 1,40mts | 55”)






</div></div>                        ",https://www.brabbu.com/product/upholstery/hera-round-three/sofa/,02/05/2023,brabbu
HERA ROUND TWO SOFA,HERA ROUND TWO SOFA,upholstery,Sofas,"
				<p>

Drawing inspiration from the iconic Hera Temple, the HERA Two Round Sofa brings ancient Greek characters to modern spaces. This contemporary two-seater round sofa is perfect for a living room setting, becoming the accent furniture item that will elevate any style. Fully upholstered in twill, the HERA Two Round Sofa will set the design tone for every living room it is in.

<br></p>			",https://www.brabbu.com/resources/images/products/771/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/771/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width







381 cm | 174,40”











































<br>Depth







157 cm | 94,48”



























<b></b><div>Height







85 cm | 36,46”



</div><div>Seat Height&nbsp;49 cm | 19,29”</div><div>Seat Depth&nbsp;60 cm | 23,62”






</div><div>Armrest Height&nbsp;85 cm | 36,46”





</div><div>&nbsp;</div><div><br><div><div>MATERIALS</div><div></div>FABRIC&nbsp;Twill



</div></div><div>FABRIC REFERENCE&nbsp;Darian II Colour 31



</div><div><br></div><div>FABRIC NEEDED

37 mts | 1465” (Standard width 1,40mts | 55”)





</div>                        ",https://www.brabbu.com/product/upholstery/hera-round-two/sofa/,02/05/2023,brabbu
HERMES SOFA,HERMES SOFA,upholstery,Sofas,"<p></p><p></p>



In Greek Mythology, Hermes is the God of boundaries, travel and communication. This was the inspiration behind HERMES Sofa, a living room sofa upholstered in cotton velvet and legs in polished brass. It is a statement mid-century modern velvet sofa capable of transforming any room.



<br><p></p>",https://www.brabbu.com/resources/images/products/147/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/147/gallery/6_800x500.jpg,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,IN STOCK,"<span>DIMENSIONS<br>Width 240 cm | 94,5”<br>Depth 80 cm | 31,5”<br>Height 90 cm | 35,4”<br>Seat Height 45 cm | 17,4”<br>Seat Depth 57 cm | 22,4”<br>ARMREST HEIGHT 63 cm | 24,8”<div><br>MATERIALS</div><div><b></b><b></b>FABRIC Cotton velvet BB MOSS I - colour 17</div><div>LEGS In polished brass.<b></b><br><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/hermes/sofa,02/05/2023,brabbu
MAREE SOFA,MAREE SOFA,upholstery,Sofas,"<p>





The Scottish Loch Maree is surrounded by a picturesque mountain with a rugged landscape. MAREE Sofa portrays that rough landscape softened by the tufted cotton velvet. This impressive modern living room sofa upholstered in velvet has legs in matte lacquer, giving a modern flair to the classic chesterfield sofa.




<br></p>",https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_12_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_10_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_11_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/4_540x505.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_12_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_13_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/Maree%20Sofa_800x500_14_.jpg,https://www.brabbu.com/resources/images/products/150/gallery/540%204.jpg,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,"<span>DIMENSIONS<br>Width 262 cm | 103,15”<br>Depth 116 cm | 45,66”<br>Height 91 cm | 35,82”<div>Seat Height 45 cm | 17,71""</div><div>Seat Depth 65 cm | 25,69""</div><div>Armrest Height 80 cm | 31,49""<br><br>MATERIALS</div><div><b></b><b></b>FABRIC Velvet MOSS VIII 13</div><div>LEGS Black matte lacquer.<b></b><br><br></div><div>FABRIC/LEATHER REQUEST</div><div>COM 12mts | 473"" (Standard with 1,40mts | 55"")</div><div>COL 187 sq ft</div></span>",https://www.brabbu.com/home/product/upholstery/maree/sofa,02/05/2023,brabbu
